suspicious,source,score
suspicious-document00185.txt,source-document04877.txt,0.42027946972411323
suspicious-document00186.txt,source-document03705.txt,0.4233003074820636
suspicious-document00187.txt,source-document09734.txt,0.41741792821908486
suspicious-document00192.txt,source-document00795.txt,0.41943000537730785
suspicious-document00193.txt,source-document01080.txt,0.4227843622855121
suspicious-document00194.txt,source-document08440.txt,0.4159211247033048
suspicious-document00203.txt,source-document00257.txt,0.42334289087535837
suspicious-document00208.txt,source-document05710.txt,0.4237140366172623
suspicious-document00213.txt,source-document05920.txt,0.411340206185567
suspicious-document00214.txt,source-document01127.txt,0.4241251978195886
suspicious-document00215.txt,source-document07518.txt,0.42270450751252087
suspicious-document00216.txt,source-document06384.txt,0.4036859826333511
suspicious-document00217.txt,source-document02972.txt,0.4275763529201642
suspicious-document00219.txt,source-document08719.txt,0.41562790697674423
suspicious-document00220.txt,source-document06197.txt,0.4173823428375128
suspicious-document00221.txt,source-document05564.txt,0.40230091677152613
suspicious-document00223.txt,source-document01074.txt,0.41780581843673326
suspicious-document00225.txt,source-document03080.txt,0.4148230088495575
suspicious-document00227.txt,source-document01169.txt,0.4115876598946576
suspicious-document00233.txt,source-document03835.txt,0.4219158960041878
suspicious-document00235.txt,source-document07870.txt,0.4103887168902649
suspicious-document00237.txt,source-document04725.txt,0.4114038253338145
suspicious-document00239.txt,source-document05797.txt,0.4231943031536114
suspicious-document00242.txt,source-document10969.txt,0.41908423628102065
suspicious-document00243.txt,source-document09937.txt,0.41090722003086944
suspicious-document00244.txt,source-document04151.txt,0.42075637642919955
suspicious-document00247.txt,source-document05119.txt,0.42446647622248357
suspicious-document00250.txt,source-document08602.txt,0.42087370389257184
suspicious-document00251.txt,source-document00575.txt,0.4204255319148936
suspicious-document00252.txt,source-document08283.txt,0.42486338797814205
suspicious-document00254.txt,source-document06151.txt,0.428328804347826
suspicious-document00255.txt,source-document00795.txt,0.4164859002169198
suspicious-document00256.txt,source-document07358.txt,0.41350067842605154
suspicious-document00258.txt,source-document04099.txt,0.42243521476748314
suspicious-document00260.txt,source-document06738.txt,0.42698191933240615
suspicious-document00261.txt,source-document07652.txt,0.4186684969114619
suspicious-document00265.txt,source-document06970.txt,0.42332022567960337
suspicious-document00266.txt,source-document04356.txt,0.41665202880730723
suspicious-document00267.txt,source-document00701.txt,0.4025473437238143
suspicious-document00269.txt,source-document09832.txt,0.4206993995054751
suspicious-document00270.txt,source-document05592.txt,0.42470760233918126
suspicious-document00273.txt,source-document08112.txt,0.4163430693905116
suspicious-document00274.txt,source-document07873.txt,0.42532523850823933
suspicious-document00277.txt,source-document05155.txt,0.4223644324688447
suspicious-document00283.txt,source-document02048.txt,0.4142295194116641
suspicious-document00286.txt,source-document05872.txt,0.41660875608061154
suspicious-document00287.txt,source-document04414.txt,0.42059145673603504
suspicious-document00288.txt,source-document02701.txt,0.42464358452138495
suspicious-document00289.txt,source-document02414.txt,0.42130097741826766
suspicious-document00293.txt,source-document09799.txt,0.4207774097960607
suspicious-document00294.txt,source-document02508.txt,0.4166951761888471
suspicious-document00295.txt,source-document11022.txt,0.42699772687532783
suspicious-document00302.txt,source-document10525.txt,0.4202698028363889
suspicious-document00305.txt,source-document01507.txt,0.4258432982330894
suspicious-document00307.txt,source-document01540.txt,0.41871138570167704
suspicious-document00310.txt,source-document05993.txt,0.42365700728690053
suspicious-document00311.txt,source-document07822.txt,0.42078100808532604
suspicious-document00312.txt,source-document05592.txt,0.4218430034129693
suspicious-document00313.txt,source-document09089.txt,0.4250737975342942
suspicious-document00314.txt,source-document01280.txt,0.417022792022792
suspicious-document00315.txt,source-document09338.txt,0.41366289049090293
suspicious-document00319.txt,source-document06744.txt,0.4273684210526316
suspicious-document00321.txt,source-document07317.txt,0.42824995672494365
suspicious-document00322.txt,source-document05765.txt,0.4191029598692573
suspicious-document00323.txt,source-document07695.txt,0.4250907205806117
suspicious-document00326.txt,source-document06738.txt,0.42112506451057974
suspicious-document00327.txt,source-document05102.txt,0.4173117522871217
suspicious-document00328.txt,source-document08986.txt,0.41932168550873583
suspicious-document00330.txt,source-document00257.txt,0.4233151183970855
suspicious-document00331.txt,source-document09688.txt,0.4300034566194262
suspicious-document00332.txt,source-document10359.txt,0.4263148758896025
suspicious-document00333.txt,source-document10461.txt,0.41503084688726866
suspicious-document00334.txt,source-document05288.txt,0.415852141460814
suspicious-document00337.txt,source-document04175.txt,0.42123405722164775
suspicious-document00340.txt,source-document03998.txt,0.4229691876750701
suspicious-document00343.txt,source-document06154.txt,0.410312671420735
suspicious-document00345.txt,source-document05763.txt,0.42189728958630524
suspicious-document00346.txt,source-document09139.txt,0.4251914893617021
suspicious-document00348.txt,source-document08440.txt,0.41345480028030834
suspicious-document00349.txt,source-document02049.txt,0.4189896942051023
suspicious-document00351.txt,source-document09088.txt,0.4308121296619031
suspicious-document00352.txt,source-document05159.txt,0.4243574262549594
suspicious-document00353.txt,source-document04850.txt,0.42383419689119173
suspicious-document00354.txt,source-document01312.txt,0.42346061231510146
suspicious-document00360.txt,source-document00795.txt,0.42002485354162966
suspicious-document00367.txt,source-document02117.txt,0.41188318227593157
suspicious-document00369.txt,source-document01636.txt,0.4334061135371179
suspicious-document00371.txt,source-document03392.txt,0.41958762886597933
suspicious-document00372.txt,source-document06021.txt,0.4235619277940923
suspicious-document00373.txt,source-document10606.txt,0.42018819503849447
suspicious-document00375.txt,source-document06938.txt,0.42387543252595156
suspicious-document00377.txt,source-document04850.txt,0.42154654654654655
suspicious-document00381.txt,source-document06450.txt,0.4278455284552846
suspicious-document00383.txt,source-document07413.txt,0.4185629815445261
suspicious-document00384.txt,source-document05319.txt,0.42798353909465026
suspicious-document00386.txt,source-document04153.txt,0.4237047551454932
suspicious-document00388.txt,source-document04246.txt,0.4160193336785775
suspicious-document00390.txt,source-document05696.txt,0.4228650137741047
suspicious-document00391.txt,source-document01627.txt,0.4236588720770289
suspicious-document00393.txt,source-document01127.txt,0.4313460564093903
suspicious-document00394.txt,source-document01899.txt,0.4197613846412368
suspicious-document00398.txt,source-document07085.txt,0.4201853759011328
suspicious-document00400.txt,source-document04388.txt,0.4159086855716069
suspicious-document00402.txt,source-document01221.txt,0.4082062072593372
suspicious-document00403.txt,source-document00175.txt,0.42080965909090906
suspicious-document00407.txt,source-document09499.txt,0.4186833643594517
suspicious-document00414.txt,source-document09292.txt,0.41575187314863216
suspicious-document00417.txt,source-document07118.txt,0.42055282346956074
suspicious-document00418.txt,source-document00823.txt,0.41768450025804227
suspicious-document00420.txt,source-document08402.txt,0.42723318835731017
suspicious-document00421.txt,source-document00374.txt,0.42008974801518817
suspicious-document00422.txt,source-document06317.txt,0.40423317140874393
suspicious-document00423.txt,source-document05245.txt,0.41866897147796023
suspicious-document00426.txt,source-document07058.txt,0.4244505494505495
suspicious-document00432.txt,source-document09037.txt,0.422458062307429
suspicious-document00436.txt,source-document03416.txt,0.4242218064296649
suspicious-document00439.txt,source-document06242.txt,0.4167716393737628
suspicious-document00440.txt,source-document06259.txt,0.4238741958541815
suspicious-document00443.txt,source-document00452.txt,0.4247144340602284
suspicious-document00445.txt,source-document02721.txt,0.4277576385292594
suspicious-document00447.txt,source-document09089.txt,0.42038216560509556
suspicious-document00448.txt,source-document04780.txt,0.42112459408648095
suspicious-document00450.txt,source-document01740.txt,0.41729920564872025
suspicious-document00452.txt,source-document10269.txt,0.4207176948912852
suspicious-document00455.txt,source-document05432.txt,0.4310891787099048
suspicious-document00456.txt,source-document08883.txt,0.42854631745473726
suspicious-document00457.txt,source-document02804.txt,0.42460317460317465
suspicious-document00458.txt,source-document07740.txt,0.42660550458715596
suspicious-document00460.txt,source-document00681.txt,0.41279999999999994
suspicious-document00463.txt,source-document09791.txt,0.4237172952769283
suspicious-document00465.txt,source-document00254.txt,0.41782143483599365
suspicious-document00468.txt,source-document03304.txt,0.4165616561656166
suspicious-document00471.txt,source-document08543.txt,0.3942837465564738
suspicious-document00472.txt,source-document02072.txt,0.42271401612626525
suspicious-document00474.txt,source-document02252.txt,0.4179721122396282
suspicious-document00476.txt,source-document11057.txt,0.41654135338345866
suspicious-document00480.txt,source-document01444.txt,0.4237433522044947
suspicious-document00482.txt,source-document10827.txt,0.4216725559481743
suspicious-document00486.txt,source-document01036.txt,0.42377078174743543
suspicious-document00487.txt,source-document09033.txt,0.4220689655172414
suspicious-document00488.txt,source-document03680.txt,0.4228550829127613
suspicious-document00489.txt,source-document05108.txt,0.4172320217096337
suspicious-document00490.txt,source-document02031.txt,0.4110201042442293
suspicious-document00492.txt,source-document00281.txt,0.4237717372952895
suspicious-document00495.txt,source-document00153.txt,0.41037979034198313
suspicious-document00497.txt,source-document01983.txt,0.4201769911504425
suspicious-document00504.txt,source-document05432.txt,0.42909857670005264
suspicious-document00505.txt,source-document05055.txt,0.42697010869565216
suspicious-document00509.txt,source-document06164.txt,0.428994598362084
suspicious-document00510.txt,source-document07246.txt,0.413592585862257
suspicious-document00518.txt,source-document00153.txt,0.41532119546547575
suspicious-document00521.txt,source-document05982.txt,0.42152312188413277
suspicious-document00523.txt,source-document00040.txt,0.4224273028034129
suspicious-document00524.txt,source-document00763.txt,0.42300884955752216
suspicious-document00526.txt,source-document09198.txt,0.420999832803879
suspicious-document00527.txt,source-document01426.txt,0.4250894835520709
suspicious-document00528.txt,source-document10416.txt,0.4145441122185309
suspicious-document00532.txt,source-document09189.txt,0.42879999999999996
suspicious-document00534.txt,source-document00803.txt,0.42008797653958946
suspicious-document00535.txt,source-document00220.txt,0.4181124219292158
suspicious-document00536.txt,source-document08466.txt,0.42769649540660093
suspicious-document00537.txt,source-document00926.txt,0.41665233098228105
suspicious-document00538.txt,source-document07350.txt,0.4161373390557939
suspicious-document00539.txt,source-document04356.txt,0.41707317073170735
suspicious-document00545.txt,source-document09667.txt,0.42080965909090906
suspicious-document00546.txt,source-document00473.txt,0.420669325472516
suspicious-document00551.txt,source-document07364.txt,0.4248722917033645
suspicious-document00554.txt,source-document05245.txt,0.4226563900340563
suspicious-document00555.txt,source-document02590.txt,0.4189442156495694
suspicious-document00556.txt,source-document04678.txt,0.42022816277881836
suspicious-document00560.txt,source-document02574.txt,0.42016238159675234
suspicious-document00561.txt,source-document04226.txt,0.41464672511603917
suspicious-document00564.txt,source-document04209.txt,0.4227095861337106
suspicious-document00570.txt,source-document00849.txt,0.4229811454998222
suspicious-document00575.txt,source-document02913.txt,0.42119847592656734
suspicious-document00577.txt,source-document10586.txt,0.4215432418436043
suspicious-document00583.txt,source-document06811.txt,0.4306835971473299
suspicious-document00585.txt,source-document02447.txt,0.41078984485190406
suspicious-document00595.txt,source-document00540.txt,0.4205395996518712
suspicious-document00597.txt,source-document01925.txt,0.4202469994781701
suspicious-document00599.txt,source-document05112.txt,0.4188107002896575
suspicious-document00600.txt,source-document05710.txt,0.41789416257501366
suspicious-document00602.txt,source-document06998.txt,0.4191616766467065
suspicious-document00604.txt,source-document00077.txt,0.42166274225683753
suspicious-document00607.txt,source-document03405.txt,0.41692360397396366
suspicious-document00611.txt,source-document08410.txt,0.41845082680591816
suspicious-document00618.txt,source-document07831.txt,0.42160830547246175
suspicious-document00623.txt,source-document09605.txt,0.42417021276595746
suspicious-document00625.txt,source-document08642.txt,0.42396636299929924
suspicious-document00626.txt,source-document08900.txt,0.4344981924599759
suspicious-document00627.txt,source-document00779.txt,0.4193548387096774
suspicious-document00628.txt,source-document01540.txt,0.4184782608695652
suspicious-document00630.txt,source-document06301.txt,0.42259488084730795
suspicious-document00633.txt,source-document02072.txt,0.42685370741482964
suspicious-document00634.txt,source-document09799.txt,0.41754811860586094
suspicious-document00636.txt,source-document06242.txt,0.4225779275484415
suspicious-document00637.txt,source-document06941.txt,0.41044367354391087
suspicious-document00638.txt,source-document04249.txt,0.4203316510454218
suspicious-document00639.txt,source-document10992.txt,0.4267811158798283
suspicious-document00643.txt,source-document10239.txt,0.41543454742156505
suspicious-document00646.txt,source-document05432.txt,0.42139328904786233
suspicious-document00650.txt,source-document06775.txt,0.42396951853134746
suspicious-document00654.txt,source-document03834.txt,0.4235210516965713
suspicious-document00657.txt,source-document10404.txt,0.4169647419519673
suspicious-document00658.txt,source-document09499.txt,0.43241025641025643
suspicious-document00659.txt,source-document05259.txt,0.4145428622348957
suspicious-document00660.txt,source-document01823.txt,0.4135908934115212
suspicious-document00664.txt,source-document07335.txt,0.4209449087497868
suspicious-document00665.txt,source-document07389.txt,0.4214732453092426
suspicious-document00669.txt,source-document05743.txt,0.4231039325842697
suspicious-document00670.txt,source-document09210.txt,0.41513877207737593
suspicious-document00671.txt,source-document06154.txt,0.4230833752726053
suspicious-document00673.txt,source-document09103.txt,0.418829425451942
suspicious-document00674.txt,source-document07317.txt,0.4190208808562905
suspicious-document00675.txt,source-document00803.txt,0.42176614573526633
suspicious-document00679.txt,source-document05055.txt,0.41103448275862065
suspicious-document00680.txt,source-document08878.txt,0.4315553897799329
suspicious-document00681.txt,source-document03279.txt,0.4109445799930289
suspicious-document00682.txt,source-document00214.txt,0.4267655486263273
suspicious-document00683.txt,source-document05569.txt,0.4240483813589469
suspicious-document00687.txt,source-document04414.txt,0.42182188987083613
suspicious-document00690.txt,source-document09720.txt,0.42116146820610034
suspicious-document00692.txt,source-document10910.txt,0.4107396870554765
suspicious-document00695.txt,source-document00763.txt,0.42288642186165665
suspicious-document00697.txt,source-document07280.txt,0.4188277087033748
suspicious-document00698.txt,source-document06343.txt,0.4178850731043863
suspicious-document00700.txt,source-document10218.txt,0.40688362583063553
suspicious-document00701.txt,source-document10126.txt,0.4305235137533274
suspicious-document00702.txt,source-document08642.txt,0.4325691166554282
suspicious-document00705.txt,source-document09223.txt,0.4256410256410257
suspicious-document00706.txt,source-document01698.txt,0.416148023549201
suspicious-document00712.txt,source-document07630.txt,0.42382222222222216
suspicious-document00716.txt,source-document03135.txt,0.42578816861494867
suspicious-document00721.txt,source-document09688.txt,0.4185325525318636
suspicious-document00723.txt,source-document07273.txt,0.420909245700664
suspicious-document00724.txt,source-document07177.txt,0.41797911874004595
suspicious-document00725.txt,source-document00540.txt,0.42280701754385963
suspicious-document00726.txt,source-document06924.txt,0.42628039317123645
suspicious-document00728.txt,source-document00026.txt,0.4398046809227143
suspicious-document00730.txt,source-document04688.txt,0.4251054852320675
suspicious-document00732.txt,source-document00795.txt,0.41955617198335643
suspicious-document00740.txt,source-document07697.txt,0.4189765458422174
suspicious-document00741.txt,source-document09489.txt,0.4243574262549594
suspicious-document00743.txt,source-document10549.txt,0.42068237776996126
suspicious-document00744.txt,source-document07630.txt,0.41989732696052395
suspicious-document00748.txt,source-document10833.txt,0.42137824368448185
suspicious-document00749.txt,source-document05110.txt,0.4223715271472671
suspicious-document00750.txt,source-document07728.txt,0.41969876459637845
suspicious-document00751.txt,source-document00790.txt,0.41427595628415304
suspicious-document00752.txt,source-document05710.txt,0.4218916046758767
suspicious-document00753.txt,source-document06938.txt,0.42891901286061873
suspicious-document00754.txt,source-document09103.txt,0.4252140644926216
suspicious-document00755.txt,source-document04699.txt,0.4241251978195886
suspicious-document00758.txt,source-document07976.txt,0.41662425784563184
suspicious-document00759.txt,source-document06263.txt,0.41999317639031053
suspicious-document00763.txt,source-document00857.txt,0.41338854382332646
suspicious-document00764.txt,source-document01896.txt,0.4253032928942808
suspicious-document00765.txt,source-document04733.txt,0.4207086343309253
suspicious-document00767.txt,source-document03693.txt,0.4273795334581985
suspicious-document00769.txt,source-document08347.txt,0.41436179350627045
suspicious-document00770.txt,source-document00067.txt,0.42553191489361697
suspicious-document00774.txt,source-document10435.txt,0.4150493701055499
suspicious-document00775.txt,source-document04576.txt,0.412973340125658
suspicious-document00779.txt,source-document07695.txt,0.41698572920292376
suspicious-document00781.txt,source-document00686.txt,0.42015875946095627
suspicious-document00785.txt,source-document09493.txt,0.41962346125995653
suspicious-document00786.txt,source-document01248.txt,0.42397260273972603
suspicious-document00790.txt,source-document09813.txt,0.4183884297520662
suspicious-document00792.txt,source-document04126.txt,0.41925571867531586
suspicious-document00793.txt,source-document06775.txt,0.4250597473540457
suspicious-document00794.txt,source-document01926.txt,0.4171756431612067
suspicious-document00795.txt,source-document05255.txt,0.4258582907231556
suspicious-document00796.txt,source-document10043.txt,0.42506437768240346
suspicious-document00797.txt,source-document00275.txt,0.41432903714935554
suspicious-document00798.txt,source-document05920.txt,0.42349528643944884
suspicious-document00799.txt,source-document04877.txt,0.41210472628357697
suspicious-document00801.txt,source-document09189.txt,0.4199251955117307
suspicious-document00802.txt,source-document09516.txt,0.4197783461210571
suspicious-document00803.txt,source-document02095.txt,0.4216160220994475
suspicious-document00806.txt,source-document03881.txt,0.41293013555787283
suspicious-document00808.txt,source-document08000.txt,0.4222524668254508
suspicious-document00810.txt,source-document10155.txt,0.4148754691231662
suspicious-document00812.txt,source-document06935.txt,0.4216444132115249
suspicious-document00813.txt,source-document01113.txt,0.414161181284469
suspicious-document00814.txt,source-document00796.txt,0.4242738589211619
suspicious-document00821.txt,source-document10584.txt,0.4183512040780454
suspicious-document00823.txt,source-document09943.txt,0.4210169491525424
suspicious-document00827.txt,source-document06466.txt,0.43014009844755774
suspicious-document00828.txt,source-document07926.txt,0.41788478073946694
suspicious-document00830.txt,source-document09253.txt,0.4127994638968001
suspicious-document00831.txt,source-document10868.txt,0.4149209849320103
suspicious-document00832.txt,source-document00161.txt,0.41676729342763497
suspicious-document00834.txt,source-document08107.txt,0.41750259425804215
suspicious-document00838.txt,source-document07058.txt,0.42506437768240346
suspicious-document00842.txt,source-document09138.txt,0.4122807017543859
suspicious-document00843.txt,source-document03986.txt,0.4250461641765989
suspicious-document00844.txt,source-document05592.txt,0.4118452584731257
suspicious-document00846.txt,source-document09382.txt,0.39078498293515357
suspicious-document00848.txt,source-document00900.txt,0.42275862068965525
suspicious-document00849.txt,source-document03271.txt,0.41382922996333155
suspicious-document00850.txt,source-document03651.txt,0.41534755677907775
suspicious-document00853.txt,source-document01972.txt,0.42737094837935174
suspicious-document00854.txt,source-document06018.txt,0.4214977973568283
suspicious-document00855.txt,source-document00774.txt,0.41731332988446274
suspicious-document00857.txt,source-document04153.txt,0.4299931365820179
suspicious-document00859.txt,source-document02786.txt,0.4151467778356783
suspicious-document00861.txt,source-document03712.txt,0.4123605150214592
suspicious-document00863.txt,source-document06165.txt,0.4148375021269355
suspicious-document00864.txt,source-document03455.txt,0.41954988243197855
suspicious-document00869.txt,source-document07571.txt,0.4191201939729823
suspicious-document00872.txt,source-document08402.txt,0.4212651413189771
suspicious-document00876.txt,source-document03202.txt,0.4260669381972729
suspicious-document00880.txt,source-document09010.txt,0.42203706852576095
suspicious-document00885.txt,source-document07279.txt,0.4272013949433304
suspicious-document00886.txt,source-document03753.txt,0.42173730591691144
suspicious-document00888.txt,source-document00774.txt,0.4252873563218391
suspicious-document00889.txt,source-document00763.txt,0.4233345082833979
suspicious-document00890.txt,source-document04780.txt,0.4154385964912281
suspicious-document00895.txt,source-document07845.txt,0.4149776709034696
suspicious-document00896.txt,source-document03754.txt,0.41865394806571277
suspicious-document00899.txt,source-document11091.txt,0.42105263157894735
suspicious-document00901.txt,source-document08986.txt,0.4171566931857489
suspicious-document00902.txt,source-document05255.txt,0.420910623946037
suspicious-document00904.txt,source-document04699.txt,0.41936066461983024
suspicious-document00905.txt,source-document02844.txt,0.4218082379080499
suspicious-document00906.txt,source-document07214.txt,0.4161073825503355
suspicious-document00910.txt,source-document07327.txt,0.41428090266082845
suspicious-document00912.txt,source-document07317.txt,0.4254303732742459
suspicious-document00913.txt,source-document06938.txt,0.42173760112557157
suspicious-document00914.txt,source-document01405.txt,0.41209829867674863
suspicious-document00915.txt,source-document02031.txt,0.42198643242303013
suspicious-document00916.txt,source-document06266.txt,0.42397609421690985
suspicious-document00918.txt,source-document05797.txt,0.4160907318802055
suspicious-document00920.txt,source-document04529.txt,0.39509954058192953
suspicious-document00922.txt,source-document00125.txt,0.42591955998624953
suspicious-document00923.txt,source-document01657.txt,0.4196277495769881
suspicious-document00924.txt,source-document05592.txt,0.417096536477524
suspicious-document00926.txt,source-document05567.txt,0.41878531073446323
suspicious-document00928.txt,source-document04811.txt,0.42569183464297905
suspicious-document00929.txt,source-document09103.txt,0.42401242021735386
suspicious-document00933.txt,source-document00795.txt,0.4130837969988198
suspicious-document00937.txt,source-document04153.txt,0.4267681134359329
suspicious-document00941.txt,source-document07740.txt,0.42006920415224913
suspicious-document00943.txt,source-document09813.txt,0.4242857142857142
suspicious-document00946.txt,source-document01412.txt,0.3928820655966504
suspicious-document00947.txt,source-document02812.txt,0.4197278911564626
suspicious-document00950.txt,source-document10121.txt,0.42647307107884513
suspicious-document00952.txt,source-document04842.txt,0.4195421933720533
suspicious-document00953.txt,source-document00926.txt,0.42058623040218135
suspicious-document00954.txt,source-document02253.txt,0.416784203102962
suspicious-document00960.txt,source-document01080.txt,0.4019841998897667
suspicious-document00963.txt,source-document00026.txt,0.42661996497373034
suspicious-document00964.txt,source-document01125.txt,0.4188252462604889
suspicious-document00968.txt,source-document01127.txt,0.42852062588904694
suspicious-document00973.txt,source-document06238.txt,0.42360060514372166
suspicious-document00974.txt,source-document04779.txt,0.4216928535225545
suspicious-document00975.txt,source-document00026.txt,0.43137254901960786
suspicious-document00978.txt,source-document04877.txt,0.4193842229914374
suspicious-document00981.txt,source-document01053.txt,0.42382671480144407
suspicious-document00983.txt,source-document06071.txt,0.42362146050670646
suspicious-document00984.txt,source-document06935.txt,0.4264285714285714
suspicious-document00987.txt,source-document09161.txt,0.42718035563082135
suspicious-document00989.txt,source-document03834.txt,0.4238551650692226
suspicious-document00990.txt,source-document09801.txt,0.4224410833626451
suspicious-document00991.txt,source-document05674.txt,0.4179577464788733
suspicious-document00995.txt,source-document00926.txt,0.42763709542176753
suspicious-document01001.txt,source-document10742.txt,0.42352129677530603
suspicious-document01003.txt,source-document08813.txt,0.4285714285714286
suspicious-document01005.txt,source-document06268.txt,0.4167372522446213
suspicious-document01011.txt,source-document01243.txt,0.42532981530343006
suspicious-document01017.txt,source-document05872.txt,0.4177897574123989
suspicious-document01018.txt,source-document07406.txt,0.419047619047619
suspicious-document01021.txt,source-document04267.txt,0.41484098939929326
suspicious-document01025.txt,source-document07806.txt,0.41669614432260343
suspicious-document01026.txt,source-document06384.txt,0.418612818261633
suspicious-document01027.txt,source-document09816.txt,0.41990456714383095
suspicious-document01034.txt,source-document00862.txt,0.42108832005424646
suspicious-document01036.txt,source-document08361.txt,0.4238250989843346
suspicious-document01037.txt,source-document00920.txt,0.4167267483777938
